"No.","Time","Source","Destination","Protocol","Length","Info"
"860","10941.801643","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"863","10961.440375","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"864","10961.823420","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"867","10981.441227","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"868","10981.822167","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"869","11001.441586","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"870","11001.823908","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"873","11019.905881","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"874","11020.312559","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"875","11021.442889","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"876","11021.822672","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"877","11041.443650","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"878","11041.826518","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"881","11061.444691","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"882","11061.826202","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"883","11065.229325","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"884","11065.613305","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"885","11081.445584","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"886","11081.827007","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"889","11101.445979","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"890","11101.826846","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"891","11121.446860","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"892","11121.827496","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"895","11141.447868","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"896","11141.829417","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"897","11161.448444","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"898","11161.830080","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"901","11181.449438","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"902","11181.832881","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"904","11201.450255","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"905","11201.839742","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"908","11221.435130","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"909","11221.814136","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"910","11235.204951","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"911","11235.205450","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"912","11235.590084","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"913","11235.591002","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"914","11241.431314","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"915","11241.818474","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"918","11261.430863","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"919","11261.817930","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"920","11281.430999","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"921","11281.811172","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"924","11301.435776","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"925","11301.810819","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"927","11321.432700","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"928","11321.909667","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"931","11341.433635","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"932","11341.795259","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"933","11361.434021","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"934","11361.813875","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"935","11381.434968","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"936","11381.815694","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"939","11401.435974","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"940","11401.818464","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"941","11421.436857","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"942","11421.817119","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"943","11441.437208","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"944","11441.805752","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"947","11461.437790","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"948","11461.808484","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"949","11481.438747","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"950","11481.818263","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"951","11498.542710","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"952","11498.920825","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"953","11499.200455","192.168.1.104","161.117.56.73","UDP","426","52506  >  8053 Len=384"
"954","11499.579836","161.117.56.73","192.168.1.104","UDP","234","8053  >  52506 Len=192"
"957","11501.439302","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"958","11501.797826","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"959","11521.440023","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"960","11521.820635","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"961","11541.441097","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"962","11541.799369","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"965","11561.441429","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"966","11561.822060","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"967","11581.442488","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"968","11581.821761","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"969","11601.442962","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"970","11601.828437","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"973","11620.940000","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"974","11621.320068","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"975","11621.444559","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"976","11621.824046","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"977","11641.444343","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"978","11642.190477","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"981","11661.445324","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"982","11661.827574","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"983","11681.445949","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"984","11681.825319","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"985","11694.872369","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"986","11694.874422","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"987","11695.245818","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"988","11695.245825","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"991","11701.446919","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"992","11701.825007","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"993","11721.447281","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"994","11721.826741","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"997","11741.448077","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"998","11741.839434","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"999","11761.448791","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1000","11761.828026","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1003","11781.449324","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1004","11781.828849","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1005","11801.450450","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1006","11801.912663","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1007","11814.161724","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1008","11814.539983","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1012","11821.451285","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1013","11821.830069","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1014","11836.184018","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1015","11836.189992","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1016","11836.551723","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1017","11836.551729","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1018","11841.451958","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1019","11841.830976","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1022","11861.452490","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1023","11861.838683","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1024","11881.453206","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1025","11881.832390","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1028","11901.453887","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1029","11901.950094","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1030","11921.454736","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1031","11922.142203","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1032","11941.455923","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1033","11941.833485","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1037","11961.456651","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1038","11961.815175","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1039","11981.457618","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1040","11982.123246","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1041","11994.506249","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1042","11994.886372","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1043","12001.458335","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1044","12001.835681","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1047","12021.459117","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1048","12021.837213","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1049","12041.459577","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1050","12043.622389","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1053","12061.460282","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1054","12061.822722","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1056","12081.461286","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1057","12081.840310","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1058","12101.462086","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1059","12103.970501","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1062","12121.462917","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1063","12126.512607","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1064","12141.463362","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1065","12141.848366","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1066","12161.464470","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1067","12161.990630","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1070","12181.446573","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1071","12181.833458","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1073","12201.441836","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1074","12201.820417","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1077","12220.798806","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1078","12220.809223","192.168.1.104","161.117.56.73","UDP","394","52506  >  8053 Len=352"
"1079","12221.156484","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1080","12221.156488","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1081","12221.440639","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1082","12221.815495","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1083","12241.440462","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1086","12251.095661","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1087","12261.440624","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1088","12268.441301","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1091","12281.441430","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1092","12281.822614","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1093","12295.044672","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1094","12295.419002","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1097","12301.441851","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1098","12301.826126","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1099","12321.442356","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1100","12321.811712","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1103","12341.443122","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1104","12341.822258","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1107","12361.443529","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1108","12361.820795","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1111","12381.444016","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1112","12381.821343","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1113","12401.444811","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1114","12401.821911","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1117","12421.445477","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1118","12421.823442","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1121","12437.305127","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1122","12437.307659","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1123","12437.308175","192.168.1.104","161.117.56.73","UDP","154","52506  >  8053 Len=112"
"1124","12437.662903","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1125","12437.679861","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1126","12437.683748","161.117.56.73","192.168.1.104","UDP","138","8053  >  52506 Len=96"
"1127","12441.445860","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1129","12441.861905","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1132","12461.446753","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1133","12462.127624","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1134","12481.453604","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1135","12481.823129","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1138","12501.448122","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1139","12501.823669","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1142","12521.448681","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1143","12521.824108","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1144","12541.449382","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1145","12541.828732","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1148","12561.451090","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1149","12561.828309","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1150","12581.450651","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1151","12581.826858","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1154","12601.451312","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1155","12601.808384","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1156","12621.451893","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1157","12621.827830","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1160","12641.453057","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1161","12641.847484","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1162","12661.453262","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1163","12661.813281","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1166","12681.454580","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1167","12681.849504","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1168","12689.509136","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1169","12689.513273","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"1170","12689.869685","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1171","12689.869687","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1172","12701.454720","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1173","12701.859151","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1176","12721.455406","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1177","12721.820691","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1178","12741.456304","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1179","12741.850146","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1182","12761.456884","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1183","12761.852813","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1184","12781.457654","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1185","12781.852320","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1188","12801.457932","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1189","12801.832760","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1190","12808.871525","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1191","12809.235001","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1192","12821.458404","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1193","12821.837326","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1196","12841.458963","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1197","12841.834979","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1198","12861.459911","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1199","12861.835555","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1202","12881.460053","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1203","12881.554689","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1204","12881.560302","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"1205","12881.836965","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1206","12881.921082","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1207","12881.961002","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1208","12885.546564","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1209","12885.554649","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"1210","12885.916068","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1211","12885.927190","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1212","12901.460929","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1213","12901.842634","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1216","12921.461687","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1217","12921.836205","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1218","12941.466653","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1219","12941.837530","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1222","12961.462970","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1223","12961.837254","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1224","12981.463507","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1225","12981.846847","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1228","13001.185018","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1229","13001.464247","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1230","13001.566358","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1231","13001.832355","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1232","13005.264212","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1233","13005.646472","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1234","13021.464623","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1235","13021.834901","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1238","13038.277078","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1239","13038.291030","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1240","13038.648399","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1241","13038.648403","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1242","13041.465349","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1243","13041.829465","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1244","13061.466052","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1245","13061.855028","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1248","13081.466926","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1249","13081.850436","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1250","13101.452154","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1251","13101.833611","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1254","13121.444402","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1255","13121.835375","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1256","13141.442791","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1257","13141.808541","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1260","13161.428711","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1261","13161.810093","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1262","19241.329164","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1263","19241.437656","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1264","19241.710642","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1265","19241.810670","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1266","19250.278330","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1267","19250.666116","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1268","19261.437962","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1269","19261.815287","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1272","19281.438498","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1273","19281.816804","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1274","19301.439303","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1275","19301.810299","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1276","19321.439827","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1277","19321.819956","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1280","19337.198185","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1281","19337.578241","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1282","19341.440610","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1283","19341.815448","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1285","19361.441577","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1286","19361.812883","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1289","19381.441947","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1290","19381.818293","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
