"No.","Time","Source","Destination","Protocol","Length","Info"
"24693","45.904053","192.168.0.24","223.39.123.191","TLSv1","260","Client Hello"
"24714","45.915894","223.39.123.191","192.168.0.24","TLSv1","1558","Server Hello"
"24718","45.916380","223.39.123.191","192.168.0.24","TLSv1","849","Certificate, Server Key Exchange, Server Hello Done"
"24735","45.951551","192.168.0.16","23.23.161.173","TLSv1.2","631","Client Hello"
"24837","46.044877","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"24853","46.054094","192.168.0.24","223.39.123.191","TLSv1","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"24895","46.064036","223.39.123.191","192.168.0.24","TLSv1","384","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"24900","46.067396","50.16.236.62","192.168.0.16","TLSv1.2","165","Change Cipher Spec, Encrypted Handshake Message"
"24905","46.069975","192.168.0.16","50.16.236.62","TLSv1.2","1075","Application Data"
"24935","46.146800","23.23.161.173","192.168.0.16","TLSv1.2","1558","Server Hello"
"24938","46.147114","23.23.161.173","192.168.0.16","TLSv1.2","439","[TCP Previous segment not captured] , Ignored Unknown Record"
"24955","46.172840","192.168.0.16","23.23.161.173","TLSv1.2","240","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"25017","46.265548","50.16.236.62","192.168.0.16","TLSv1.2","1414","Application Data"
"25019","46.269646","192.168.0.16","50.16.236.62","TLSv1.2","145","Encrypted Alert"
"25045","46.310539","192.168.0.24","223.39.123.191","TLSv1","427","Application Data"
"25051","46.313100","192.168.0.24","223.39.123.191","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"25066","46.326856","192.168.0.24","223.39.123.191","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"25072","46.328269","192.168.0.24","223.39.123.191","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"25084","46.344366","192.168.0.24","223.39.123.191","TLSv1","1566","Application Data [TCP segment of a reassembled PDU][Packet size limited during capture]"
"25092","46.346631","192.168.0.24","223.39.123.191","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"25098","46.348173","192.168.0.24","223.39.123.191","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"25122","46.357593","192.168.0.24","223.39.123.191","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"25144","46.365973","23.23.161.173","192.168.0.16","TLSv1.2","165","Change Cipher Spec, Encrypted Handshake Message"
"25150","46.367889","192.168.0.24","223.39.123.191","TLSv1","959","Application Data, Application Data"
"25154","46.368787","192.168.0.16","23.23.161.173","TLSv1.2","809","Application Data"
"25155","46.369123","192.168.0.16","23.23.161.173","TLSv1.2","918","Application Data"
"25164","46.386090","223.39.118.176","192.168.0.23","TLSv1.2","499","Application Data"
"25188","46.462763","50.16.236.62","192.168.0.16","TLSv1.2","141","Encrypted Alert"
"25251","46.561637","23.23.161.173","192.168.0.16","TLSv1.2","242","Application Data"
"25574","47.202701","192.168.0.23","223.39.118.176","TLSv1.2","677","Application Data"
"25589","47.225221","223.39.118.176","192.168.0.23","TLSv1.2","686","Application Data"
"25598","47.259350","192.168.0.23","223.39.118.176","TLSv1.2","699","Application Data"
"25601","47.286012","223.39.118.176","192.168.0.23","TLSv1.2","946","Application Data"
"25891","47.794792","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"25892","47.794904","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25893","47.794973","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25894","47.795085","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"25895","47.795157","192.168.0.1","239.255.255.250","SSDP","542","NOTIFY * HTTP/1.1 "
"25896","47.795579","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"25897","47.795746","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25898","47.796023","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25899","47.796139","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"25900","47.796220","192.168.0.1","239.255.255.250","SSDP","542","NOTIFY * HTTP/1.1 "
"25901","47.796985","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"25902","47.797189","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25903","47.797357","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25904","47.797522","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"25905","47.797690","192.168.0.1","239.255.255.250","SSDP","542","NOTIFY * HTTP/1.1 "
"25906","47.799916","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"25907","47.800198","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25908","47.800293","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25909","47.800373","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"25910","47.800452","192.168.0.1","239.255.255.250","SSDP","542","NOTIFY * HTTP/1.1 "
"25911","47.801024","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"25912","47.801185","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25913","47.801453","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25914","47.801600","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"25915","47.801829","192.168.0.1","239.255.255.250","SSDP","542","NOTIFY * HTTP/1.1 "
"25916","47.802862","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25917","47.803501","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25918","47.804076","192.168.0.1","239.255.255.250","SSDP","542","NOTIFY * HTTP/1.1 "
"25919","47.804395","192.168.0.1","239.255.255.250","SSDP","520","NOTIFY * HTTP/1.1 "
"25920","47.804507","192.168.0.1","239.255.255.250","SSDP","522","NOTIFY * HTTP/1.1 "
"25921","47.804580","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25922","47.805266","192.168.0.1","239.255.255.250","SSDP","534","NOTIFY * HTTP/1.1 [Packet size limited during capture]"
"25923","47.805447","192.168.0.1","239.255.255.250","SSDP","524","NOTIFY * HTTP/1.1 [Packet size limited during capture]"
"25924","47.805517","192.168.0.1","239.255.255.250","SSDP","522","NOTIFY * HTTP/1.1 "
"25925","47.805590","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 [Packet size limited during capture]"
"25926","47.805764","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"25927","47.805839","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"25928","47.805910","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"25929","47.806033","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"25930","47.806109","192.168.0.1","239.255.255.250","SSDP","538","NOTIFY * HTTP/1.1 "
"25931","47.806183","192.168.0.1","239.255.255.250","SSDP","520","NOTIFY * HTTP/1.1 "
"25932","47.806256","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"26011","47.989680","192.168.0.1","239.255.255.250","SSDP","458","NOTIFY * HTTP/1.1 "
"26012","47.989801","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"26013","47.989879","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"26014","47.989956","192.168.0.1","239.255.255.250","SSDP","506","NOTIFY * HTTP/1.1 "
"26015","47.990033","192.168.0.1","239.255.255.250","SSDP","538","NOTIFY * HTTP/1.1 "
"26016","47.990109","192.168.0.1","239.255.255.250","SSDP","520","NOTIFY * HTTP/1.1 "
"26017","47.990285","192.168.0.1","239.255.255.250","SSDP","522","NOTIFY * HTTP/1.1 "
"26018","47.990361","192.168.0.1","239.255.255.250","SSDP","526","NOTIFY * HTTP/1.1 "
"26019","47.990669","192.168.0.1","239.255.255.250","SSDP","466","NOTIFY * HTTP/1.1 "
"26020","47.990861","192.168.0.1","239.255.255.250","SSDP","538","NOTIFY * HTTP/1.1 "
"26021","47.990937","192.168.0.1","239.255.255.250","SSDP","534","NOTIFY * HTTP/1.1 "
"26022","47.991014","192.168.0.1","239.255.255.250","SSDP","514","NOTIFY * HTTP/1.1 "
"26023","47.991094","192.168.0.1","239.255.255.250","SSDP","546","NOTIFY * HTTP/1.1 "
"26024","47.991169","192.168.0.1","239.255.255.250","SSDP","528","NOTIFY * HTTP/1.1 "
"26025","47.991245","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"26026","47.991321","192.168.0.1","239.255.255.250","SSDP","530","NOTIFY * HTTP/1.1 "
"26338","48.773559","192.168.0.16","17.252.141.84","TLSv1.2","183","Application Data"
"26373","48.864882","17.252.141.84","192.168.0.16","TLSv1.2","167","Application Data"
"26624","49.503810","192.168.0.23","223.39.118.176","TLSv1.2","760","Application Data"
"26653","49.527017","223.39.118.176","192.168.0.23","TLSv1.2","490","Application Data"
"26939","50.075711","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"27168","50.439700","223.39.123.194","192.168.0.24","TLSv1","956","Application Data, Application Data"
"27169","50.439822","223.39.118.176","192.168.0.24","TLSv1","135","Encrypted Alert"
"27409","50.952250","108.177.125.188","192.168.0.23","TLSv1.2","863","[TCP ACKed unseen segment] , Application Data"
"27458","51.056053","223.39.118.176","192.168.0.23","TLSv1.2","832","[TCP ACKed unseen segment] , Application Data"
"27648","51.668393","223.39.123.191","192.168.0.24","TLSv1","135","[TCP Previous segment not captured] , Encrypted Alert"
"28265","53.359741","192.168.0.23","223.39.118.176","TLSv1.2","761","Application Data"
"28281","53.381235","223.39.118.176","192.168.0.23","TLSv1.2","490","[TCP ACKed unseen segment] , Application Data"
"28299","53.419067","163.152.1.1","192.168.0.23","DNS","576","Standard query response 0x9317 A sdk.pushmessage.samsung.com CNAME samsung.c.waas.oci.oraclecloud.net CNAME bask.tm.u.waas.oci.oraclecloud.net CNAME apac-korea-mp.u.waas.oci.oraclecloud.net CNAME elb1-1822016528.ap-northeast-2.elb.amazonaws.com A 54.180.57.16 A 54.180.38.70 NS ns-1566.awsdns-03.co.uk NS ns-138.awsdns-17.com NS ns-1312.awsdns-36.org NS ns-953.awsdns-55.net A 205.251.192.138 A 205.251.195.185 A 205.251.197.32 A 205.251.198.30 AAAA 2600:9000:5300:8a00::1 AAAA 2600:9000:5303:b900::1"
"28310","53.438424","192.168.0.23","54.180.57.16","TLSv1.2","303","Client Hello"
"28312","53.444001","54.180.57.16","192.168.0.23","TLSv1.2","1566","Server Hello"
"28316","53.444675","54.180.57.16","192.168.0.23","TLSv1.2","935","Certificate, Server Key Exchange, Server Hello Done"
"28333","53.479123","54.180.57.16","192.168.0.23","TLSv1.2","400","[TCP ACKed unseen segment] , New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"28359","53.614214","108.177.125.188","192.168.0.23","TLSv1.2","866","[TCP ACKed unseen segment] , Application Data"
"28435","53.675193","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"28461","53.690082","223.39.118.176","192.168.0.23","TLSv1.2","833","[TCP ACKed unseen segment] , Application Data"
"28465","53.732221","54.180.57.16","192.168.0.23","TLSv1.2","387","[TCP ACKed unseen segment] , Application Data"
"28486","53.819848","223.39.123.194","192.168.0.24","TLSv1","960","Application Data, Application Data"
"28593","54.043918","192.168.0.24","223.39.118.176","TLSv1","256","Client Hello"
"28596","54.056791","223.39.118.176","192.168.0.24","TLSv1","1558","Server Hello"
"28600","54.057495","223.39.118.176","192.168.0.24","TLSv1","676","Certificate, Server Key Exchange, Server Hello Done"
"28656","54.171525","192.168.0.24","223.39.118.176","TLSv1","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"28657","54.182866","223.39.118.176","192.168.0.24","TLSv1","368","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"28659","54.188663","192.168.0.24","223.39.118.176","TLSv1","763","Application Data"
"28788","54.638647","108.177.125.188","192.168.0.23","TLSv1.2","772","[TCP ACKed unseen segment] , Application Data"
"28812","54.693672","192.168.0.23","108.177.125.188","TLSv1.2","155","Application Data"
"28813","54.715944","223.39.118.176","192.168.0.23","TLSv1.2","833","[TCP ACKed unseen segment] , Application Data"
"30194","57.871034","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"32282","62.068893","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"32371","62.300906","192.168.0.13","224.0.0.251","MDNS","125","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"32372","62.301393","192.168.0.13","224.0.0.251","MDNS","125","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"32373","62.301709","192.168.0.13","224.0.0.251","MDNS","125","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"32382","62.318456","192.168.0.13","224.0.0.251","MDNS","121","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"32430","62.420632","192.168.0.13","224.0.0.251","MDNS","125","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"33351","64.264623","223.39.118.176","192.168.0.24","TLSv1","135","[TCP Previous segment not captured] , Encrypted Alert"
"33634","64.776587","223.39.118.176","192.168.0.23","TLSv1.2","137","[TCP ACKed unseen segment] , Encrypted Alert"
"34345","65.878913","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"34346","65.879198","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"34347","65.879604","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"34462","65.968588","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"34557","66.107179","192.168.0.23","224.0.0.251","MDNS","167","Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"34892","66.566763","223.39.118.176","192.168.0.23","TLSv1.2","250","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"34951","66.642671","223.39.118.176","192.168.0.23","TLSv1.2","491","Application Data"
"35187","67.028964","223.39.123.194","192.168.0.24","TLSv1","1558","Application Data"
"35194","67.030184","223.39.123.194","192.168.0.24","TLSv1","1156","Application Data"
"35196","67.034103","108.177.125.188","192.168.0.23","TLSv1.2","864","Application Data"
"35275","67.121351","223.39.118.176","192.168.0.23","TLSv1.2","822","Application Data"
"35696","67.788241","192.168.0.24","163.152.1.1","DNS","138","Standard query 0xe62e A amdlive-ctnd-com.akamaized.net"
"35701","67.802511","163.152.1.1","192.168.0.24","DNS","527","Standard query response 0xe62e A amdlive-ctnd-com.akamaized.net CNAME a1919.v.akamai.net A 104.70.122.58 A 104.70.122.98 NS n7v.akamai.net NS n4v.akamai.net NS n6v.akamai.net NS n1v.akamai.net NS n2v.akamai.net NS n0v.akamai.net NS n5v.akamai.net NS n3v.akamai.net A 88.221.81.192 A 220.90.198.110 A 220.90.198.108 A 220.90.198.119 A 125.141.136.100 A 220.90.198.36 A 173.222.133.5 A 125.56.200.6 AAAA 2600:1480:e800::c0 AAAA 2600:1417:2d:f000:8505:5748:f4d0:5649"
"35707","67.815625","192.168.0.24","104.70.122.58","TLSv1","341","Client Hello"
"35711","67.849029","104.70.122.58","192.168.0.24","TLSv1","1558","Server Hello"
"35713","67.849337","104.70.122.58","192.168.0.24","TLSv1","495","Certificate, Server Key Exchange, Server Hello Done"
"35864","68.114007","192.168.0.24","223.39.118.176","TLSv1","256","Client Hello"
"35877","68.123784","223.39.118.176","192.168.0.24","TLSv1","1558","Server Hello"
"35881","68.124695","223.39.118.176","192.168.0.24","TLSv1","676","Certificate, Server Key Exchange, Server Hello Done"
"35887","68.149319","192.168.0.24","104.70.122.58","TLSv1","248","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"35893","68.160969","104.70.122.58","192.168.0.24","TLSv1","380","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"35914","68.193678","192.168.0.24","104.70.122.58","TLSv1","359","Application Data"
"35917","68.218207","104.70.122.58","192.168.0.24","TLSv1","903","Application Data"
"35943","68.260735","192.168.0.24","104.70.122.58","TLSv1","359","Application Data"
"35948","68.273136","104.70.122.58","192.168.0.24","TLSv1","1031","Application Data"
"35952","68.321159","192.168.0.24","104.70.122.58","TLSv1","391","Application Data"
"35954","68.349126","104.70.122.58","192.168.0.24","TLSv1","795","Application Data"
"35964","68.351064","104.70.122.58","192.168.0.24","TLSv1","1451","Application Data"
"35998","68.360800","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36000","68.360949","104.70.122.58","192.168.0.24","TLSv1","1546","Application Data [TCP segment of a reassembled PDU]"
"36031","68.368449","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36049","68.371178","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36055","68.371979","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36066","68.373965","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36096","68.378094","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36114","68.380180","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36135","68.382533","104.70.122.58","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"36151","68.384773","104.70.122.58","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"36167","68.387225","104.70.122.58","192.168.0.24","TLSv1","1299","Application Data"
"36221","68.413226","192.168.0.24","223.39.118.176","TLSv1","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"36232","68.423617","223.39.118.176","192.168.0.24","TLSv1","368","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"36283","68.514995","192.168.0.24","223.39.118.176","TLSv1","767","Application Data[Packet size limited during capture]"
"36285","68.534030","223.39.118.176","192.168.0.24","TLSv1","507","Application Data"
"36353","68.667232","108.177.125.188","192.168.0.23","TLSv1.2","772","Application Data"
"36424","68.757308","223.39.118.176","192.168.0.23","TLSv1.2","826","Application Data[Packet size limited during capture]"
"36425","68.757653","192.168.0.24","104.70.122.58","TLSv1","391","Application Data"
"36429","68.780986","104.70.122.58","192.168.0.24","TLSv1","795","Application Data"
"36439","68.783216","104.70.122.58","192.168.0.24","TLSv1","1451","Application Data"
"36452","68.785838","104.70.122.58","192.168.0.24","TLSv1","607","Application Data"
"36461","68.787061","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36472","68.789003","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36518","68.794913","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36523","68.795557","104.70.122.58","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"36559","68.800193","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36576","68.804127","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36581","68.804938","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36593","68.807548","104.70.122.58","192.168.0.24","TLSv1","1562","Application Data [TCP segment of a reassembled PDU]"
"36612","68.811191","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36620","68.811897","104.70.122.58","192.168.0.24","TLSv1","1524","Application Data"
"36662","68.870908","192.168.0.24","104.70.122.58","TLSv1","391","Application Data"
"36702","68.907786","104.70.122.58","192.168.0.24","TLSv1","795","Application Data"
"36703","68.907864","104.70.122.58","192.168.0.24","TLSv1","147","Application Data"
"36714","68.909988","104.70.122.58","192.168.0.24","TLSv1","1451","Application Data"
"36726","68.912732","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36728","68.912919","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36746","68.915883","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36761","68.922503","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36772","68.924758","104.70.122.58","192.168.0.24","TLSv1","1558","Application Data [TCP segment of a reassembled PDU]"
"36781","68.929301","104.70.122.58","192.168.0.24","TLSv1","1562","[TCP Previous segment not captured] , Ignored Unknown Record[Packet size limited during capture]"
"36783","68.929750","104.70.122.58","192.168.0.24","SSL","1562","Continuation Data[Packet size limited during capture]"
"36784","68.930756","104.70.122.58","192.168.0.24","TLSv1","1558","[TCP Previous segment not captured] , Ignored Unknown Record"
"36785","68.930867","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36786","68.931280","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36787","68.931351","104.70.122.58","192.168.0.24","TCP","1558","[TCP segment of a reassembled PDU]"
"36788","68.931461","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36789","68.931852","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36790","68.931925","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36791","68.932034","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36792","68.932427","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36793","68.932502","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record"
"36795","68.933560","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record[Packet size limited during capture]"
"36796","68.933631","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record[Packet size limited during capture]"
"36797","68.933944","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record[Packet size limited during capture]"
"36798","68.934027","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record[Packet size limited during capture]"
"36800","68.934582","104.70.122.58","192.168.0.24","TLSv1","1562","[TCP Previous segment not captured] , Ignored Unknown Record[Packet size limited during capture]"
"36801","68.934657","104.70.122.58","192.168.0.24","SSL","1562","Continuation Data[Packet size limited during capture]"
"36803","68.935169","104.70.122.58","192.168.0.24","TLSv1","1562","[TCP Previous segment not captured] , Ignored Unknown Record[Packet size limited during capture]"
"36804","68.935244","104.70.122.58","192.168.0.24","TLSv1","1566","Ignored Unknown Record[Packet size limited during capture]"
"36806","68.936304","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36807","68.936419","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36809","68.936874","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36810","68.936989","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36811","68.937104","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36812","68.937440","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36813","68.937518","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36814","68.937631","104.70.122.58","192.168.0.24","TLSv1","1558","Ignored Unknown Record"
"36815","68.938069","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record"
"36816","68.940504","104.70.122.58","192.168.0.24","TLSv1","1562","[TCP Previous segment not captured] , Ignored Unknown Record[Packet size limited during capture]"
"36817","68.940886","104.70.122.58","192.168.0.24","TLSv1","1562","Ignored Unknown Record[Packet size limited during capture]"
"36818","68.941073","104.70.122.58","192.168.0.24","TLSv1","1562","[TCP Previous segment not captured] , Ignored Unknown Record[Packet size limited during capture]"
"36819","68.941186","104.70.122.58","192.168.0.24","TLSv1","949","Ignored Unknown Record[Packet size limited during capture]"
"36857","69.018489","192.168.0.23","108.177.125.188","TLSv1.2","155","Application Data"
"37502","70.166855","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"38084","71.197451","192.168.0.24","223.39.118.176","TLSv1","256","Client Hello"
"38087","71.208389","223.39.118.176","192.168.0.24","TLSv1","1558","Server Hello"
"38091","71.208806","223.39.118.176","192.168.0.24","TLSv1","676","Certificate, Server Key Exchange, Server Hello Done"
"38164","71.335185","192.168.0.24","223.39.123.191","TLSv1","260","Client Hello"
"38171","71.342985","223.39.123.191","192.168.0.24","TLSv1","1558","Server Hello"
"38176","71.345190","223.39.123.191","192.168.0.24","TLSv1","849","Certificate, Server Key Exchange, Server Hello Done"
"38211","71.396310","192.168.0.24","223.39.118.176","TLSv1","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"38214","71.403620","223.39.118.176","192.168.0.24","TLSv1","368","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"38218","71.420438","192.168.0.24","223.39.118.176","TLSv1","635","Application Data"
"38221","71.432270","223.39.118.176","192.168.0.24","TLSv1","507","Application Data"
"38260","71.462338","192.168.0.24","223.39.123.191","TLSv1","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"38264","71.469603","223.39.123.191","192.168.0.24","TLSv1","384","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"38268","71.475890","192.168.0.24","223.39.123.191","TLSv1","875","Application Data"
"38660","72.148753","108.177.125.188","192.168.0.23","TLSv1.2","866","Application Data"
"38685","72.233888","223.39.118.176","192.168.0.23","TLSv1.2","823","Application Data"
"38694","72.258242","223.39.123.194","192.168.0.24","TLSv1","976","Application Data, Application Data"
"39654","74.031451","192.168.0.1","192.168.0.14","HTTP","114","HTTP/1.0 200 OK  (text/html)"
"40755","76.226593","192.168.0.24","223.39.118.149","TLSv1","566","Client Hello"
"40761","76.235641","223.39.118.149","192.168.0.24","TLSv1","259","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"40771","76.262150","192.168.0.24","223.39.118.149","TLSv1","173","Change Cipher Spec, Encrypted Handshake Message"
"40798","76.325552","192.168.0.24","223.39.118.176","TLSv1","256","Client Hello"
"40801","76.335519","223.39.118.176","192.168.0.24","TLSv1","1558","Server Hello"
"40805","76.335930","223.39.118.176","192.168.0.24","TLSv1","676","Certificate, Server Key Exchange, Server Hello Done"
"40870","76.474675","192.168.0.24","223.39.118.176","TLSv1","256","Client Hello"
"40875","76.490744","223.39.123.191","192.168.0.24","TLSv1","135","[TCP Previous segment not captured] , Encrypted Alert"
