"No.","Time","Source","Destination","Protocol","Length","Info"
"2234","20218.731620","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2235","20219.109733","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2236","20238.730240","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2237","20239.101936","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2240","20258.731313","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2241","20259.100035","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2242","20275.436055","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2243","20275.805334","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2244","20278.731684","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2245","20279.101427","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2248","20298.733959","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2249","20299.113637","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2250","20318.731751","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2251","20319.101845","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2255","20330.773198","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2256","20331.148962","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2257","20338.732274","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2258","20339.102956","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2259","20350.593395","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2260","20350.593637","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2261","20351.001202","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2262","20351.001206","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2263","20358.732754","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2264","20359.099147","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2267","20378.733109","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2268","20379.109463","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2269","20398.733297","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2270","20399.101561","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2273","20418.733227","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2274","20419.107880","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2275","20438.734381","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2276","20439.119025","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2279","20455.804903","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2280","20456.196248","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2282","20458.734908","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2283","20459.107164","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2284","20478.734612","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2285","20479.115357","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2288","20498.735117","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2289","20499.115670","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2290","20510.984312","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2291","20511.387702","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2292","20518.734647","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2293","20519.108760","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2296","20538.734854","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2297","20539.116079","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2298","20558.735539","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2299","20559.118281","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2302","20576.597118","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2303","20576.600930","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"2304","20576.983335","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2305","20576.988211","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2306","20578.742113","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2307","20579.128372","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2309","20584.033761","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2310","20584.039299","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"2311","20584.428382","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2312","20584.435416","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2313","20598.736501","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2314","20599.128599","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2317","20618.736164","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2318","20619.108879","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2319","20638.736856","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2320","20639.129878","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2323","20658.736613","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2324","20659.125230","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2325","20678.737192","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2326","20679.121412","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2327","20696.153232","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2328","20696.560476","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2329","20698.737423","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2330","20699.123482","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2333","20704.176434","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2334","20704.565677","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2336","20718.737734","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2337","20719.107804","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2338","20738.738131","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2339","20739.117995","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2342","20756.955212","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2343","20757.342208","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2344","20757.565570","192.168.1.104","161.117.56.73","UDP","426","52506  >  8053 Len=384"
"2345","20757.958168","161.117.56.73","192.168.1.104","UDP","234","8053  >  52506 Len=192"
"2346","20758.738199","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2347","20758.950693","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2348","20758.960295","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"2349","20759.123183","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2350","20759.342210","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2351","20759.342214","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2352","20778.738640","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2353","20779.107349","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2354","20798.738755","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2355","20799.182537","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2358","20818.738728","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2359","20819.125732","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2361","20838.739422","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2362","20839.115932","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2363","20858.739206","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2364","20859.116098","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2367","20876.549601","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2368","20876.933287","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2369","20878.739753","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2370","20879.126327","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2371","20884.471324","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2372","20884.863363","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2373","20898.739804","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2374","20899.126513","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2377","20918.740385","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2378","20919.126690","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2379","20938.740297","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2380","20939.129898","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2381","20951.576360","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2382","20951.576867","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2383","20952.727051","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2384","20952.727066","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2386","20958.740472","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2387","20959.121029","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2390","20978.740784","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2391","20979.122293","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2392","20991.795856","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2393","20991.800384","192.168.1.104","161.117.56.73","UDP","394","52506  >  8053 Len=352"
"2394","20992.172378","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2395","20992.173279","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2396","20998.741274","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2397","20999.112411","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2398","21018.741522","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2399","21019.110619","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2402","21038.741502","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2403","21039.102749","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2404","21058.742113","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2405","21059.108894","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2408","21078.742588","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2409","21079.119233","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2410","21098.742660","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2411","21099.107347","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2412","21118.739664","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2413","21119.120058","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2416","21491.584693","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2417","21491.981366","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2418","21498.843618","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2419","21499.228853","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2422","21506.703214","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2423","21507.089779","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2424","21518.579745","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2425","21518.842573","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2426","21518.959202","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2427","21519.232186","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2430","21527.707017","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2431","21528.091873","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2432","21538.842224","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2433","21539.236903","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2434","21552.707417","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2435","21552.707421","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2436","21552.707423","192.168.1.104","161.117.56.73","UDP","154","52506  >  8053 Len=112"
"2437","21553.081795","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2438","21553.082785","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2439","21553.083722","161.117.56.73","192.168.1.104","UDP","138","8053  >  52506 Len=96"
"2442","21558.746732","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2443","21558.842327","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2444","21559.118858","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2445","21559.217848","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2446","21578.842794","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2447","21579.227978","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2448","21598.842498","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2449","21599.216193","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2452","21618.843155","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2453","21619.217384","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2454","21638.843368","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2455","21639.216575","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2456","21658.843307","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2457","21659.225710","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2460","21678.843871","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2461","21679.237907","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2462","21698.844271","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2463","21699.238423","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2467","21718.844546","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2468","21719.243335","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2469","21738.844309","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2470","21739.272782","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2471","21758.845270","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2472","21759.233992","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2473","21763.810484","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2474","21763.820052","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"2475","21764.185852","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2476","21764.192756","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2479","21778.845719","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2480","21779.224916","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2481","21798.847155","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2482","21799.225021","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2483","21807.237532","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2484","21807.624177","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2485","21818.845892","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2486","21819.241261","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2489","21838.846346","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2490","21839.292714","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2492","21858.846196","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2493","21859.208517","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2494","21859.259618","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2495","21859.655657","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2498","21878.847854","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2499","21879.252801","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2500","21898.847214","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2501","21899.224047","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2502","21918.847023","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2503","21919.214163","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2506","21938.848438","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2507","21939.224403","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2508","21958.847843","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2509","21959.221784","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2510","21978.848173","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2513","21979.215733","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2514","21998.848338","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2515","21999.214911","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2516","22018.848225","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2517","22019.260070","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2520","22038.848870","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2521","22039.266326","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2522","22058.849472","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2523","22059.266383","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2524","22078.849686","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2525","22079.244735","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2529","22098.849873","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2530","22099.236869","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2531","22118.849728","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2532","22119.228019","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2535","22138.850113","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2536","22139.235234","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2537","22153.766310","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2538","22153.777042","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2539","22154.148407","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2540","22154.148413","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2541","22158.850523","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2542","22159.236438","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2543","22178.851901","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2544","22179.233614","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2547","22198.852258","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2548","22199.233716","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2551","22218.852115","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2552","22219.239951","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2553","22238.852730","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2554","22239.242130","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2557","22250.976907","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2558","22250.985216","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"2559","22251.357059","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2560","22251.364098","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2561","22258.853467","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2562","22259.236304","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2565","22278.852987","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2566","22279.229467","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2569","22298.853525","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2570","22299.227431","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2571","22318.853639","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2572","22319.249819","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2575","22338.854514","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2576","22339.241908","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2580","22358.854550","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2581","22359.255063","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2584","22378.855277","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2585","22379.261260","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2586","22398.855674","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2587","22399.234437","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2590","22408.083378","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"2591","22408.463841","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2592","22418.738356","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2593","22419.116978","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2594","23138.743371","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2595","23139.112037","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2596","23158.739853","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2597","23159.111243","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2600","23178.740184","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2601","23179.118556","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2602","23198.740066","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2603","23199.134688","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2607","23218.740415","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2608","23219.131948","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2609","23222.151143","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2610","23222.531030","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2611","23237.245002","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"2612","23237.604150","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2613","23238.740478","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2614","23239.130202","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2617","23258.740691","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2618","23259.135408","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2619","23278.740874","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2620","23279.132459","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2623","23298.741482","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2624","23299.112683","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2625","23318.741387","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2626","23319.112973","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2629","23338.741908","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2630","23339.112148","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2632","23355.768761","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2633","23355.768765","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"2634","23355.768767","192.168.1.104","161.117.56.73","UDP","154","52506  >  8053 Len=112"
"2635","23356.177405","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2636","23356.177409","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"2637","23356.179303","161.117.56.73","192.168.1.104","UDP","138","8053  >  52506 Len=96"
"2638","23358.742651","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2639","23359.187644","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2642","23378.743102","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2643","23379.115510","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2644","23398.753360","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"2645","23399.129770","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"2648","23418.743802","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
